,laptop_ID,Company,TypeName,Inches,Ram,Weight,Price_euros,Width,Height,Touchscreen,CPU_Company,CPU_Type,CPU_GHZ,GPU_Company,GPU_Type,Memory_Size,Memory_Type,OpSys_Main,Model
658,1218,Inspiron,Notebook,15.6,4.0,2.3,499.0,1366.0,768.0,0,Intel,i3,2.0GHz,AMD,,128GB,SSD,Windows,5567
659,663,Tecra,Notebook,15.6,8.0,2.0,1064.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,Windows,A50-D-11M
660,955,X751SV-TY001T,Notebook,17.3,4.0,2.8,530.0,1600.0,900.0,0,Intel,N3710,1.6GHz,Nvidia,,1TB,HDD,Windows,(N3710/4GB/1TB/GeForce
661,1282,Inspiron,Notebook,15.6,2.0,2.2,379.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,500GB,HDD,Windows,3552
662,987,Tecra,Notebook,14.0,8.0,1.95,1180.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,A40-C-1DF
663,1243,X540SA-RBPDN09,Notebook,15.6,4.0,2.65,309.0,1366.0,768.0,0,Intel,N3710,1.6GHz,Intel,,1TB,HDD,Windows,(N3710/4GB/1TB/W10)
664,928,ThinkPad,Notebook,13.3,4.0,1.44,881.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,128GB,SSD,Windows,13
665,606,Precision,Workstation,15.6,8.0,2.06,1763.0,1920.0,1080.0,1,Intel,i7,2.8GHz,Nvidia,,256GB,SSD,Windows,3520
666,75,GL72M,Gaming,17.3,8.0,2.7,1095.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7RDX
667,1149,Aspire,Notebook,15.6,4.0,2.23,616.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,,1TB,HDD,Windows,E5-576G
668,166,Inspiron,Notebook,15.6,8.0,2.13,728.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,256GB,SSD,Windows,3576
669,376,ZenBook,2 in 1 Convertible,15.6,12.0,2.26,1099.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Nvidia,,512GB,SSD +  2TB HDD,Windows,Flip
670,924,Elitebook,Ultrabook,12.5,8.0,1.09,3100.0,3840.0,2160.0,1,Intel,M 6,1.2GHz,Intel,,240GB,SSD,Windows,Folio
671,82,Latitude,Ultrabook,15.6,8.0,1.88,1096.16,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,5590
672,1005,15-bs005nv,Notebook,15.6,4.0,2.1,499.0,1920.0,1080.0,0,Intel,i3,2GHz,AMD,,128GB,SSD +  1TB HDD,Windows,(i3-6006U/4GB/1TB
673,156,GE73VR,Gaming,17.3,16.0,2.8,1890.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7RE
674,787,Blade,Gaming,14.0,16.0,1.95,2899.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,512GB,SSD,Windows,Pro
675,988,Rog,Gaming,17.3,16.0,2.73,2049.9,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Strix
676,509,Yoga,2 in 1 Convertible,13.9,8.0,1.4,1599.0,1920.0,1080.0,1,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,920-13IKB
677,697,V110-15ISK,Notebook,15.6,4.0,2.1,318.0,1366.0,768.0,0,Intel,Core 3855,1.6GHz,Intel,,500GB,HDD,Windows,(3855U/4GB/500GB/W10)
678,664,Inspiron,Notebook,15.6,8.0,2.2,919.0,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,,256GB,SSD,Windows,5570
679,448,Inspiron,Notebook,15.6,4.0,2.2,749.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,256GB,SSD,Windows,5570
680,1277,GE62,Gaming,15.6,8.0,2.4,1229.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Apache
681,757,Latitude,Notebook,14.0,8.0,1.6,1126.71,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,5480
682,574,Lifebook,Notebook,15.6,8.0,2.2,739.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,A557
683,847,N42-20,Notebook,14.0,4.0,1.5,325.0,1366.0,768.0,0,Intel,N3160,1.6GHz,Intel,,16GB,Flash Storage,Chrome,Chromebook
684,623,Vostro,Notebook,15.6,4.0,2.18,569.0,1920.0,1080.0,0,Intel,i5,2.5GHz,AMD,,128GB,SSD,Linux,3568
685,903,Notebook,Ultrabook,15.0,8.0,1.17,1699.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,9
686,1181,IdeaPad,Notebook,15.6,8.0,2.2,459.0,1366.0,768.0,0,Intel,i3,2.0GHz,Intel,,1TB,HDD,Windows,310-15ISK
687,1227,Rog,Gaming,15.6,16.0,2.2,2449.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Strix
688,1090,IdeaPad,Notebook,17.3,8.0,3.0,659.0,1600.0,900.0,0,Intel,i5,2.3GHz,AMD,,0TB,HDD,Windows,300-17ISK
689,431,Alienware,Gaming,17.3,16.0,4.42,2799.0,2560.0,1440.0,0,Intel,i7,2.9GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,17
690,1075,Rog,Gaming,17.3,16.0,4.0,998.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,1TB,HDD,No,G752VL-GC088D
691,799,FX502VM-DM560T,Gaming,15.6,8.0,2.24,1339.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,(i7-7700HQ/8GB/1TB
692,910,Vostro,Notebook,15.6,4.0,2.18,614.0,1366.0,768.0,0,Intel,i3,2.0GHz,AMD,,1TB,HDD,Windows,3568
693,1051,Tecra,Ultrabook,14.0,8.0,1.47,1725.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Intel,,256GB,SSD,Windows,Z40-C-136
694,886,Latitude,Ultrabook,12.5,8.0,1.6,1690.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Intel,,256GB,SSD,Windows,7280
695,239,Aspire,2 in 1 Convertible,13.3,8.0,1.6,689.0,1920.0,1080.0,1,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,R7
696,562,A541NA-GO342,Notebook,15.6,4.0,2.0,224.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,500GB,HDD,Linux,(N3350/4GB/500GB/Linux)
697,52,Aspire,Notebook,15.6,8.0,2.2,841.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Nvidia,,256GB,SSD,Windows,A515-51G
698,1211,MacBook,Ultrabook,12.0,8.0,0.92,1163.0,2304.0,1440.0,0,Intel,M 1,1.1GHz,Intel,,256GB,Flash Storage,Mac,"12"""
699,1267,XPS,2 in 1 Convertible,13.3,8.0,1.24,1813.0,3200.0,1800.0,1,Intel,i5,1.2GHz,Intel,,256GB,SSD,Windows,13
700,1016,Vostro,Notebook,15.6,4.0,2.18,547.0,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,128GB,SSD,Windows,3568
701,304,ZenBook,Ultrabook,15.6,16.0,1.63,1468.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,512GB,SSD,Windows,UX530UQ-PRO
702,1318,IdeaPad,Notebook,14.0,2.0,1.5,229.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,64GB,Flash Storage,Windows,100S-14IBR
703,563,SmartBook,Notebook,13.3,4.0,1.35,255.0,1920.0,1080.0,0,Intel,x5,1.44GHz,Intel,,32GB,Flash Storage,Windows,130
704,35,MacBook,Ultrabook,13.3,8.0,1.35,998.0,1440.0,900.0,0,Intel,i5,1.6GHz,Intel,,256GB,Flash Storage,Mac,Air
705,1063,Chromebook,Netbook,11.6,4.0,1.2,287.9,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,16GB,Flash Storage,Chrome,C202SA
706,688,GV62M,Gaming,15.6,8.0,2.2,997.9,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,256GB,SSD,Windows,7RD
707,647,XPS,Notebook,15.6,16.0,2.06,2399.0,3840.0,2160.0,1,Intel,i7,2.8GHz,Nvidia,GTX,1TB,SSD,Windows,15
708,160,ZenBook,2 in 1 Convertible,13.3,8.0,1.1,1315.0,1920.0,1080.0,1,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,Flip
709,1048,EliteBook,Notebook,15.6,8.0,1.84,1228.99,1920.0,1080.0,0,Intel,i7,2.5GHz,Intel,,256GB,SSD,Windows,850
710,1209,Chromebook,2 in 1 Convertible,12.3,4.0,1.15,659.0,2400.0,1600.0,1,Samsung,A72,2.0GHz,ARM,,32GB,Flash Storage,Chrome,Plus
711,1204,Inspiron,2 in 1 Convertible,15.6,16.0,2.09,1179.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,5578
712,829,V110-15ISK,Notebook,15.6,4.0,2.1,489.9,1366.0,768.0,0,Intel,i3,2GHz,Intel,,500GB,HDD,Windows,(i3-6006U/4GB/500GB/W10)
713,1292,X553SA-XX031T,Notebook,15.6,4.0,2.2,369.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,500GB,HDD,Windows,(N3050/4GB/500GB/W10)
714,301,Aspire,Notebook,15.6,8.0,2.5,979.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD,Linux,A715-71G
715,943,ProBook,Notebook,14.0,4.0,1.95,1149.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,640
716,185,XPS,Ultrabook,13.3,8.0,1.23,1399.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,13
717,281,Inspiron,Notebook,17.3,8.0,2.8,1099.0,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,,128GB,SSD +  1TB HDD,Linux,5770
718,798,Inspiron,Gaming,15.6,8.0,2.62,985.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,256GB,SSD,Windows,7567
719,944,IdeaPad,Notebook,15.6,4.0,2.2,309.0,1366.0,768.0,0,Intel,N4200,1.1GHz,Intel,,1TB,HDD,Windows,320-15IAP
720,1290,IdeaPad,Notebook,14.0,2.0,1.5,229.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,64GB,Flash Storage,Windows,100S-14IBR
721,1000,Probook,Notebook,15.6,8.0,2.04,806.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,450
722,45,Inspiron,2 in 1 Convertible,17.3,12.0,2.77,999.0,1920.0,1080.0,1,Intel,i5,1.6GHz,Nvidia,,1TB,HDD,Windows,7773
723,998,Tecra,Notebook,14.0,4.0,1.75,915.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,A40-C-1KF
724,105,Inspiron,Notebook,15.6,8.0,2.2,647.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,1TB,HDD,Linux,3576
725,620,Inspiron,Notebook,15.6,4.0,2.25,359.0,1366.0,768.0,0,Intel,i3,2.0GHz,Intel,,1TB,HDD,Linux,3567
726,637,ZenBook,Ultrabook,14.0,16.0,1.1,1900.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,3
727,750,Tecra,Notebook,14.0,8.0,1.25,1535.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,X40-D-10G
728,650,ThinkPad,Ultrabook,14.0,16.0,1.14,2450.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,X1
729,1053,ProBook,Notebook,14.0,8.0,1.64,1010.51,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,440
730,437,Chromebook,Netbook,11.6,4.0,1.15,269.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,16GB,Flash Storage,Chrome,3
731,899,Chromebook,Netbook,11.6,4.0,1.25,297.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,32GB,Flash Storage,Chrome,C731-C78G
732,241,Aspire,Notebook,15.6,4.0,2.1,390.0,1366.0,768.0,0,Intel,i3,2GHz,Intel,,1TB,HDD,Linux,A315-51
733,828,Latitude,Notebook,14.0,4.0,1.76,755.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,3480
734,19,IdeaPad,Notebook,15.6,8.0,2.2,499.0,1920.0,1080.0,0,Intel,i3,2.4GHz,Nvidia,,1TB,HDD,No,320-15IKB
735,151,GE72MVR,Gaming,17.3,16.0,2.9,2029.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7RG
736,543,Inspiron,Notebook,15.6,8.0,2.2,797.41,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,256GB,SSD,Windows,5570
737,1072,Inspiron,2 in 1 Convertible,13.3,12.0,1.6,1299.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,7378
738,1154,GT72S,Gaming,17.3,16.0,3.78,2399.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Dominator
739,198,Inspiron,2 in 1 Convertible,13.3,8.0,1.62,839.0,1920.0,1080.0,1,Intel,i7,1.8GHz,Intel,,1TB,HDD,Windows,5379
740,360,Tecra,Notebook,15.6,16.0,2.4,1403.0,1920.0,1080.0,0,Intel,i7,2.5GHz,Nvidia,,512GB,SSD,Windows,A50-C-21G
741,1137,EliteBook,Notebook,14.0,8.0,1.43,1513.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,1040
742,33,17-ak001nv,Notebook,17.3,4.0,2.71,439.0,1920.0,1080.0,0,AMD,A6,2.5GHz,AMD,,500GB,HDD,Windows,(A6-9220/4GB/500GB/Radeon
743,941,Probook,Notebook,15.6,8.0,2.31,1165.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,650
744,801,ThinkPad,2 in 1 Convertible,13.3,8.0,1.37,1970.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,Yoga
745,839,Blade,Gaming,17.3,32.0,3.49,5499.0,3840.0,2160.0,1,Intel,i7,2.9GHz,Nvidia,GTX,512GB,SSD,Windows,Pro
746,440,Thinkpad,Workstation,15.6,16.0,2.3,2445.0,3840.0,2160.0,0,Intel,i7,2.8GHz,Nvidia,,512GB,SSD,Windows,T570
747,420,Aspire,2 in 1 Convertible,13.3,8.0,1.6,789.01,1920.0,1080.0,1,Intel,i7,2.5GHz,Intel,,256GB,SSD,Windows,R7
748,1221,XPS,Ultrabook,13.3,16.0,1.2,2680.0,3200.0,1800.0,1,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,13
749,726,Smartbook,Notebook,14.0,4.0,1.4,265.0,1920.0,1200.0,0,Intel,Z8350,1.92GHz,Intel,,32GB,HDD,Windows,142
750,965,Latitude,Ultrabook,14.0,8.0,1.36,1775.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Intel,,256GB,SSD,Windows,7480
751,264,Yoga,2 in 1 Convertible,15.6,8.0,2.0,1699.0,1920.0,1080.0,1,Intel,i7,2.8GHz,Nvidia,GTX,512GB,SSD,Windows,720-15IKB
752,938,ThinkPad,2 in 1 Convertible,13.3,8.0,1.37,1825.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,512GB,SSD,Windows,Yoga
753,1226,Aspire,Notebook,17.3,8.0,3.3,629.0,1600.0,900.0,0,Intel,i3,2.0GHz,Nvidia,,1TB,HDD,Windows,E5-774G
754,619,Vostro,Notebook,15.6,4.0,2.18,443.9,1366.0,768.0,0,Intel,i3,2.0GHz,Intel,,1TB,HDD,Linux,3568
755,342,Inspiron,Ultrabook,15.6,8.0,1.9,1049.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Nvidia,,128GB,SSD +  1TB HDD,Windows,7570
756,153,Inspiron,Gaming,15.6,16.0,2.56,1249.26,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,512GB,SSD,Windows,5577
757,1246,IdeaPad,Gaming,15.6,16.0,2.6,1029.0,1920.0,1080.0,1,Intel,i7,2.6GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Y700-15ISK
758,1161,ZBook,Workstation,15.6,8.0,2.59,2229.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,,256GB,SSD,Windows,15
759,1012,Rog,Gaming,15.6,16.0,2.5,1799.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,GL553VE-DS74
760,8,Macbook,Ultrabook,13.3,8.0,1.34,1158.7,1440.0,900.0,0,Intel,i5,1.8GHz,Intel,,256GB,Flash Storage,macOS,Air
761,649,17-AK091ND,Notebook,17.0,8.0,2.6,520.9,1600.0,900.0,0,AMD,A9,3GHz,AMD,,1TB,HDD,Windows,(A9-9420/8GB/1TB/W10)
762,1100,EliteBook,Notebook,14.0,4.0,1.54,1030.99,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,840
763,1248,ThinkPad,Netbook,12.5,16.0,1.3,1650.0,1920.0,1080.0,1,Intel,i7,2.50GHz,Intel,,512GB,SSD,Windows,Yoga
764,85,IdeaPad,Notebook,15.6,4.0,2.2,399.0,1920.0,1080.0,0,AMD,A6,2.5GHz,AMD,,128GB,SSD,Windows,320-15AST
765,770,Latitude,Ultrabook,12.5,16.0,1.18,1859.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Intel,,256GB,SSD,Windows,7280
766,1089,ThinkPad,Ultrabook,12.5,8.0,1.3,1713.49,1920.0,1080.0,1,Intel,i7,2.5GHz,Intel,,256GB,SSD,Windows,Yoga
767,512,ThinkPad,Notebook,13.3,8.0,1.44,949.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,13
768,121,X705UV-BX074T,Notebook,17.3,4.0,2.0,564.0,1920.0,1080.0,0,Intel,i3,2GHz,Nvidia,,1TB,HDD,Windows,(i3-6006U/4GB/1TB/GeForce
769,834,Satellite,Notebook,14.0,4.0,1.75,499.0,1366.0,768.0,0,Intel,Core 4405,2.1GHz,Intel,,128GB,SSD,Windows,Pro
770,240,Inspiron,Notebook,15.6,16.0,2.36,899.0,1920.0,1080.0,0,Intel,i7,2.7GHz,AMD,,256GB,SSD,Linux,5567
771,871,ThinkPad,Notebook,15.6,8.0,2.3,850.66,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,E570
772,1023,Probook,Notebook,14.0,4.0,1.64,684.0,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,500GB,HDD,Windows,440
773,364,Inspiron,Notebook,15.6,8.0,2.36,557.37,1366.0,768.0,1,Intel,i5,2.5GHz,Intel,,2TB,HDD,Windows,3567
774,135,Swift,Ultrabook,14.0,8.0,1.6,884.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Intel,,256GB,SSD,Windows,3
775,718,Legion,Gaming,15.6,8.0,2.5,1249.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Y520-15IKBN
776,278,ThinkPad,2 in 1 Convertible,14.0,16.0,1.36,2499.0,2560.0,1440.0,1,Intel,i7,2.6GHz,Intel,,512GB,SSD,Windows,X1
777,146,Satellite,Notebook,15.6,4.0,2.1,602.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,Pro
778,854,EliteBook,Ultrabook,14.0,8.0,1.54,1870.0,1920.0,1080.0,0,Intel,i7,2.5GHz,Intel,,512GB,SSD,Windows,840
779,345,Inspiron,Notebook,15.6,8.0,2.0,1142.75,1920.0,1080.0,0,Intel,i5,1.6GHz,Nvidia,,256GB,SSD,Windows,7570
780,67,ZenBook,Ultrabook,15.6,16.0,1.8,1983.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,512GB,SSD,Windows,Pro
781,1230,GS73VR,Gaming,17.3,16.0,2.43,1948.99,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Stealth
782,1297,IdeaPad,Notebook,15.6,8.0,2.6,899.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,1TB,HDD,Windows,Y700-15ISK
783,1140,ThinkPad,2 in 1 Convertible,14.0,8.0,1.8,1669.0,1920.0,1080.0,1,Intel,i7,2.5GHz,Intel,,256GB,SSD,Windows,Yoga
784,173,ProBook,Notebook,13.3,4.0,1.49,754.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,500GB,HDD,Windows,430
785,803,MacBook,Ultrabook,12.0,8.0,0.92,1165.0,2304.0,1440.0,0,Intel,M 1,1.2GHz,Intel,,512GB,Flash Storage,Mac,"12"""
786,826,Chromebook,Netbook,11.6,4.0,1.23,385.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,16GB,Flash Storage,Chrome,11
787,584,IdeaPad,Gaming,17.3,32.0,4.6,2663.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Y910-17ISK
788,442,Rog,Gaming,17.3,8.0,3.2,1695.0,1920.0,1080.0,0,AMD,Ryzen 1600,3.2GHz,AMD,RX 580,256GB,SSD +  1TB HDD,Windows,Strix
789,531,Inspiron,Notebook,17.3,8.0,2.8,889.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,128GB,SSD +  1TB HDD,Linux,5770
790,234,ZBook,Notebook,15.6,8.0,1.9,1269.0,1920.0,1080.0,0,Intel,i7,2.7GHz,AMD,,1TB,HDD,Windows,15u
791,719,Latitude,Notebook,14.0,8.0,1.64,1089.0,1920.0,1080.0,0,Intel,i5,2.8GHz,Nvidia,,256GB,SSD,Linux,5480
792,46,MacBook,Ultrabook,13.3,8.0,1.37,1419.0,2560.0,1600.0,0,Intel,i5,2.0GHz,Intel,,256GB,SSD,macOS,Pro
793,1299,Inspiron,Notebook,15.6,8.0,2.3,805.99,1366.0,768.0,0,Intel,i7,2.7GHz,AMD,,1TB,HDD,Linux,3567
794,150,X541NA,Notebook,15.6,4.0,2.0,344.0,1920.0,1080.0,0,Intel,N3350,1.1GHz,Intel,,1TB,HDD,Windows,(N3350/4GB/1TB/FHD/W10)
795,1123,15-bw011nv,Notebook,15.6,4.0,2.1,398.0,1920.0,1080.0,0,AMD,A6,2.5GHz,AMD,,1TB,HDD,Windows,(A6-9220/4GB/1TB/FHD/W10)
796,994,Inspiron,2 in 1 Convertible,15.6,12.0,2.19,1299.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,7579
797,88,Pavilion,Ultrabook,15.6,8.0,1.83,699.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Nvidia,GTX,256GB,SSD,Windows,15-CK000nv
798,449,ThinkPad,Ultrabook,12.5,8.0,1.36,1429.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,X270
799,1198,ThinkPad,2 in 1 Convertible,14.0,8.0,1.36,1637.0,2560.0,1440.0,1,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,X1
800,1310,Inspiron,Notebook,15.6,2.0,2.2,379.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,500GB,HDD,Windows,3552
801,581,V330-15IKB,Notebook,15.6,4.0,2.05,685.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,500GB,HDD,Windows,(i5-8250U/4GB/500GB/FHD/W10)
802,825,Blade,Ultrabook,12.5,16.0,1.29,1799.0,3840.0,2160.0,1,Intel,i7,2.5GHz,Intel,,512GB,SSD,Windows,Stealth
803,11,250,Notebook,15.6,4.0,1.86,393.9,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,No,G6
804,625,GT62VR,Gaming,15.6,16.0,2.94,2267.86,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7RE
805,117,XPS,Ultrabook,13.3,8.0,1.21,1629.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,13
806,1183,Inspiron,Gaming,15.6,8.0,2.62,1498.0,3840.0,2160.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7567
807,881,ThinkPad,Notebook,15.6,4.0,2.38,1055.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,Windows,L570
808,1074,ProBook,Notebook,15.6,8.0,2.04,1070.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,450
809,66,250,Notebook,15.6,8.0,1.86,690.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,G6
810,387,V310-15ISK,Notebook,15.6,4.0,1.85,403.5,1920.0,1080.0,0,Intel,i3,2GHz,Intel,,128GB,SSD,No,(i3-6006U/4GB/128GB/FHD/No
811,1167,ThinkPad,2 in 1 Convertible,14.0,8.0,1.27,2339.0,2560.0,1440.0,1,Intel,i7,2.5GHz,Intel,,256GB,SSD,Windows,X1
812,332,Aspire,Notebook,15.6,6.0,2.23,549.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,E5-575
813,149,EliteBook,Ultrabook,12.5,8.0,0.97,2014.0,3840.0,2160.0,1,Intel,M 6,1.2GHz,Intel,,512GB,SSD,Windows,Folio
814,355,Inspiron,Ultrabook,15.6,8.0,1.9,663.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,1TB,HDD,Windows,5570
815,1263,Rog,Gaming,15.6,16.0,2.5,1600.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,GL553VE-FY052T
816,130,E402WA-GA007T,Notebook,14.0,4.0,1.65,277.99,1366.0,768.0,0,AMD,Series 6110,1.5GHz,AMD,,64GB,SSD,Windows,(E2-6110/4GB/64GB/W10
817,679,V310-15ISK,Notebook,15.6,8.0,1.9,817.95,1920.0,1080.0,0,Intel,i5,2.5GHz,AMD,,128GB,SSD +  1TB HDD,Windows,(i5-7200U/8GB/1TB
818,1225,IdeaPad,Notebook,15.6,4.0,2.2,299.0,1366.0,768.0,0,AMD,Series 9000,2.2GHz,AMD,,500GB,HDD,Windows,320-15AST
819,777,Notebook,Ultrabook,13.3,8.0,1.31,1599.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,9
820,148,ZenBook,Ultrabook,14.0,8.0,1.25,1099.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Intel,,256GB,SSD,Windows,UX430UA
821,94,Probook,Notebook,13.3,16.0,1.49,1197.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Intel,,512GB,SSD,Windows,430
822,1217,GS73VR,Gaming,17.3,16.0,2.43,2048.9,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7RF
